"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"tni-miR-18_st",-3.22101450526304,3.96257909430474,-4.68765605406582,8.12159598474736e-05,0.000918527823745306,1.22689527599374
"hsa-miR-372_st",-1.1149532668587,2.28409050719378,-4.68696150548122,8.13632927265653e-05,0.000918864353552179,1.22511765386835
"mml-miR-10a_st",-3.43270220708675,4.21246310355138,-4.68631774110079,8.15000915445881e-05,0.000919081118933558,1.22347002099269
"ptr-miR-181a-star_st",4.52002171181364,6.06582583822456,4.68383582875313,8.20296497508928e-05,0.000922390953673708,1.21711799641808
"ggo-miR-10a_st",-2.98942280905515,4.71315514441029,-4.68153325209098,8.25240199616764e-05,0.000926616689655893,1.21122511321549
"ACA48_st",-1.6679942053045,4.59268597394969,-4.68089502847701,8.26615750823021e-05,0.00092682956853399,1.20959176352763
"rno-miR-500_st",-2.67230496209917,3.43650908607006,-4.67975440289213,8.29079832012465e-05,0.000928260585555503,1.20667269094639
"U101_st",1.19417750021881,4.34937702798683,4.67880269173868,8.31141423072512e-05,0.000929237513778496,1.20423711539172
"age-miR-513a_st",1.76147047548399,3.31558935223632,4.67697663233073,8.35111385565467e-05,0.00093118638934401,1.19956402453171
"mmu-miR-151-3p_st",-1.07974011329718,2.04167890842694,-4.6769049388132,8.35267637786502e-05,0.00093118638934401,1.19938055484281
"fru-miR-100_st",-4.9329974454671,5.89596746901138,-4.67051958277841,8.49302065030732e-05,0.00094548370914746,1.18304052922061
"mml-miR-142-3p_st",1.58615785850937,3.36734727519795,4.66982628570518,8.50839986789689e-05,0.000945848434816703,1.18126646898898
"HBII-85-21_x_st",-1.07041686182927,2.2752330960153,-4.66918108718799,8.52273713884628e-05,0.000946096459376188,1.17961550045526
"mml-miR-532-3p_st",-1.96384684665486,3.85975141117011,-4.66855561958448,8.53665901548265e-05,0.000946297733418396,1.17801503292272
"ggo-miR-15a_st",-3.92129346115542,3.49718742480013,-4.66485153405955,8.61957308537477e-05,0.00095273867947486,1.16853714790981
"zma-miR171d_st",1.82347677335527,3.97510262977396,4.66451073100801,8.62724211360286e-05,0.00095273867947486,1.16766513486542
"mml-miR-187_st",-4.43350231063031,4.26576298389853,-4.66432888367486,8.63133698103904e-05,0.00095273867947486,1.16719984346727
"cfa-miR-132_st",-3.06569144591725,3.96419150688717,-4.66269118162483,8.66830267079832e-05,0.000955469469284752,1.16300951541337
"dre-miR-19d_st",-2.39332630232736,3.95195164969091,-4.66018019495547,8.72528743385113e-05,0.000959263330464964,1.15658491420908
"ame-miR-925_st",4.67497671311445,7.04821125600488,4.66009308664936,8.72727099117837e-05,0.000959263330464964,1.15636204289196
"ggo-miR-15b_st",-4.1696080024299,4.51824191073196,-4.65918637493806,8.74794465388139e-05,0.000960185217276447,1.15404218658077
"xla-miR-20_st",-3.86512893398558,4.68039996478807,-4.65826091013666,8.76909638266251e-05,0.000961156917678927,1.1516743774897
"AFFX-r2-Ec-c1-bioC-5_st",1.95299016950041,5.27217044991791,4.65472343311095,8.85041852176299e-05,0.000968711775176159,1.14262397408075
"mmu-miR-199b_st",-3.72313087105179,3.69121543289184,-4.64757417446922,9.01707929665509e-05,0.000985573072774259,1.12433434022738
"tni-miR-100_st",-5.09445761708523,5.64406174609867,-4.64662966637693,9.03933060350819e-05,0.000986625260704141,1.12191817634416
"dre-miR-192_st",-1.60787913018925,2.65141972509686,-4.64445874602652,9.09068272790753e-05,0.000990846381012515,1.11636482040078
"mmu-miR-15b_st",-4.4535691893344,4.29214669536641,-4.64370526657357,9.10857400865455e-05,0.000991413730886286,1.11443740881193
"cre-miR1164_st",1.96857529489337,4.16467393796084,4.64085104621306,9.176666827937e-05,0.000997436039782026,1.10713644989059
"dre-miR-143_st",-4.12217039253833,6.03671202335668,-4.63740687153212,9.25951172724808e-05,0.00100504283539505,1.09832679645284
"osa-miR445a_st",3.81846153711333,5.76358310092878,4.63548427864766,9.30608165904147e-05,0.00100869664584479,1.09340929105158
"bta-miR-150_st",-3.52104438464226,4.39376148615812,-4.63249221719317,9.37902270288097e-05,0.00101502701026955,1.08575661915654
"mml-miR-487b_st",3.48878991041386,6.36900381270358,4.63202512438165,9.39046101631333e-05,0.00101502701026955,1.0845619842779
"ppa-miR-15a_st",-4.01313745882427,3.41316539661359,-4.63113338326634,9.41233696835073e-05,0.00101598637303399,1.08228129237441
"mmu-miR-375_st",-1.7656707745148,3.81534410485699,-4.62998060752763,9.44069202581646e-05,0.00101649769758909,1.07933302847947
"mml-miR-15b_st",-4.38882099913419,4.33963091470092,-4.62988335703277,9.44308801599076e-05,0.00101649769758909,1.07908430918203
"dme-miR-277_st",2.29087131733205,5.39063324737444,4.62321196945355,9.60891170372785e-05,0.00103292496512563,1.06202298581671
"ppa-miR-18_st",-3.45917164616176,3.75185097961553,-4.62234657449004,9.63063400028609e-05,0.00103318379929244,1.05980995645854
"mml-miR-27b_st",-4.11970114954132,5.14707269904894,-4.62163375668497,9.6485632956331e-05,0.00103318379929244,1.05798712576067
"lca-miR-18_st",-3.26749714738491,3.95915872263311,-4.62153773266271,9.65098110663444e-05,0.00103318379929244,1.05774157283555
"gga-miR-100_st",-4.61647069676963,6.02767110336601,-4.61723153156034,9.76003239168813e-05,0.0010434289075382,1.04673009979367
"cfa-miR-365_st",2.42212370193932,3.71854586769846,4.61589632320904,9.79409488967808e-05,0.0010456400486726,1.04331595484851
"dme-miR-92b_st",-2.80399771857154,4.23076807131811,-4.61530994376134,9.80909151678191e-05,0.00104581241751229,1.04181659660419
"ppa-miR-17-3p_st",-2.83941718132101,2.90977358111924,-4.61407865695459,9.84065631088665e-05,0.00104774835244658,1.03866826860804
"hsa-miR-100_st",-5.20772130156786,5.56897253858955,-4.61083519390737,9.92429096662249e-05,0.00105521542726741,1.03037520445335
"mdo-miR-15a_st",-2.49966114058655,2.73010873503664,-4.61019100090074,9.94098618964329e-05,0.00105555444391389,1.02872814508762
"ggo-miR-18_st",-3.45794715534396,3.7919916553994,-4.60879488166408,9.9772650431974e-05,0.00105796914942453,1.0251586319231
"sla-miR-10a_st",-3.03781165322336,4.45096160618591,-4.60184390247708,0.00010159867314564,0.00107587212822923,1.00738793391431
"ppy-miR-28_st",-3.0882939932753,4.18237330159407,-4.60072310121251,0.000101896216591871,0.00107699870447688,1.00452270207476
"ACA54_st",-1.63223420222779,4.47206404852205,-4.60040552281708,0.00010198068346934,0.00107699870447688,1.00371084946932
"cbr-miR-67_st",1.72875198643691,2.30904240467152,4.59201076235964,0.00010423898373942,0.00109936256130036,0.982252098542614
"ebv-miR-BART8_st",2.96814262314124,6.07963031704001,4.59033674933584,0.000104695251931291,0.00110268651461326,0.977973320356347
"bta-miR-17-3p_st",-2.3223109750281,3.06611152394309,-4.58642493630263,0.000105769243346756,0.00111249883816271,0.967975180374199
"mmu-miR-100_st",-4.86424103864535,5.93336871705636,-4.58548551413178,0.000106028796262594,0.00111372989622604,0.965574222178367
"dre-miR-181a-star_st",4.75473140598341,5.37944565746387,4.58131531928504,0.000107188677752633,0.0011229017026353,0.954916565845982
"osa-miR445c_st",4.1971261119774,5.22882273159104,4.58131296119389,0.000107189337193337,0.0011229017026353,0.954910539544925
"mmu-miR-15a_st",-3.89286485559815,3.59060622092759,-4.57964707908816,0.000107656215072209,0.00112628289262291,0.950653296820926
"mmu-miR-30d_st",-3.36321193612795,6.04694613793244,-4.57684161693274,0.000108447062890269,0.00113303983487627,0.943484072408356
"cfa-miR-374a_st",-1.17267843523833,2.35847278153611,-4.57559633307778,0.00010879995907885,0.00113435737199735,0.940301918485696
"ENSG00000200113_st",1.43761929917819,2.86280683346543,4.57537264191979,0.000108863471400898,0.00113435737199735,0.939730313243397
"csa-let-7c_st",-2.63821915662316,3.18146378010043,-4.57361137148602,0.000109364841142162,0.00113806422573368,0.935229758436266
"ppa-miR-128_st",-1.44121756902208,2.27984860848301,-4.57282030555741,0.00010959077837721,0.00113889884709827,0.933208400707032
"ptr-miR-143_st",-4.16118482163389,6.03737785314102,-4.5722437301445,0.000109755748236381,0.00113909850261264,0.931735133554705
"csa-miR-92c_st",-2.62331629002908,4.18084395773283,-4.56865398841101,0.000110788436328529,0.00114829128634941,0.922562945752269
"HBII-420_st",1.46041613627954,4.78872406867972,4.5642565495362,0.000112066707016899,0.0011600017421683,0.911327785384093
"xtr-miR-138_st",-1.52807447917994,2.7439823577197,-4.56296015258982,0.000112446352429691,0.00116239185745772,0.908015744549964
"xtr-miR-20b_st",-3.75023085921535,4.81286843937798,-4.56043326912585,0.000113190034841381,0.00116792504068306,0.901560270340951
"dme-miR-1012_st",1.54537175216058,2.55030846889176,4.56012698595396,0.00011328050938423,0.00116792504068306,0.900777823033089
"hsa-miR-138-1-star_st",2.06148857755761,5.56798048601689,4.5579636458113,0.000113921607925692,0.00117298730690287,0.895251361368425
"mmu-miR-106a_st",-4.03906613234802,4.81655309405085,-4.55678672383884,0.000114271904227512,0.00117504596255001,0.892244890664286
"HBII-85-26_x_st",1.79597497668012,3.54300743011257,4.55620778978781,0.000114444611025843,0.00117527547328116,0.890766015504039
"bta-miR-199a-3p_st",-3.54156245820112,3.92141499184042,-4.55550616325436,0.000114654268452785,0.00117588334377757,0.888973745686108
"mdo-miR-18_st",-3.55705081401564,3.6375529367308,-4.5520036985115,0.000115706608052462,0.00118512076268675,0.880027217043665
"mcmv-miR-m108-2-5p.1_st",1.94432730391885,4.26587554448295,4.55027989437785,0.000116228070511285,0.0011882991100636,0.875624224567166
"cel-miR-788_st",1.25863817248825,2.13463308424761,4.54980407937935,0.000116372420314403,0.0011882991100636,0.874408908141308
"cel-miR-245_st",1.47741716902352,3.85047066959631,4.54947262772226,0.000116473079757993,0.0011882991100636,0.873562327754843
"mml-miR-30a-5p_st",-4.15843468954863,6.00250641485207,-4.54884087684568,0.000116665178547156,0.00118870713213301,0.87194874962372
"hsa-miR-1181_st",2.1299736167911,4.60021880032005,4.54631017769352,0.0001174378723333,0.00119502209932909,0.865485187263447
"mdo-miR-17-3p_st",-2.62195355018714,3.24234358981453,-4.54463707751538,0.0001179515187584,0.00119868806124434,0.861212152967832
"hsa-miR-27b_st",-3.1805010127683,5.81188103485786,-4.54257566312548,0.000118587461986223,0.00120358573431472,0.855947563000964
"ptr-miR-128_st",-1.49355463457173,2.09656006752468,-4.54175047966503,0.000118842987582719,0.0012046147184941,0.853840206676802
"rno-miR-879_st",-1.63673388615962,2.33268756517594,-4.53975389412511,0.000119463523348216,0.00120933605565584,0.848741455661941
"rno-miR-15b_st",-4.21146105048846,4.40250791477803,-4.53759794191341,0.000120137220386642,0.00121458263560364,0.843235941346149
"rno-miR-100_st",-4.71739689052903,5.99285531884727,-4.53632212784717,0.00012053767350404,0.00121705674216288,0.839978084976861
"tni-miR-22b_st",-2.2387928780003,2.48459132978945,-4.53559037161038,0.000120767958134761,0.00121780850686859,0.838109543986233
"bta-miR-18a_st",-3.35846818307348,3.80172456379144,-4.53339521713087,0.000121461412537768,0.00122322285951373,0.832504370453285
"csa-miR-92b_st",-2.64041481051451,3.60534681808276,-4.53256984452581,0.000121723175976454,0.00122428136455082,0.830396900619904
"hsa-miR-486-3p_st",-2.15267824809759,2.76963703278785,-4.52903373656751,0.000122851022612581,0.00123245281350106,0.821368341555334
"mml-miR-130a_st",-3.37025759101412,3.80272418001295,-4.52818203985777,0.000123124226566326,0.00123361003925107,0.819193842076858
"sme-miR-71b_st",3.18875094004745,4.8915413847359,4.52683350509414,0.000123558044270528,0.00123637146731649,0.815750920630927
"mml-miR-550_st",-1.49593942702431,3.05418674176419,-4.52410253746547,0.000124441260254805,0.00124353183162695,0.808778813273673
"bta-miR-15b_st",-4.11845699974865,4.54075177968959,-4.52363878715754,0.000124591864896213,0.00124353183162695,0.807594905154191
"hsa-miR-140-5p_st",-1.85230868553501,2.64773097880063,-4.52239975581755,0.000124995137249547,0.00124596555816991,0.804431835655476
"rno-miR-98_st",-2.52216835374428,3.39972224289452,-4.52131017130051,0.000125350844220392,0.00124666816823819,0.801650346983633
"rno-miR-503_st",-1.4252684121177,2.70432303348315,-4.52120672460004,0.000125384667976356,0.00124666816823819,0.801386271645653
"ppy-miR-15a_st",-3.78998521990922,3.65479458217302,-4.5170443956072,0.000126753194197089,0.00125867371365978,0.79076126949574
"pta-miR482b_st",1.83391344527956,2.75979515947239,4.51421175212015,0.000127693043447377,0.00126639737885946,0.783531010087692
"cin-let-7d_st",-2.55123773483103,2.77026710490057,-4.51313282585704,0.00012805284769454,0.00126835615302006,0.780777184345535
"xtr-miR-27b_st",-4.18124347328283,5.19770947836396,-4.51019813326017,0.000129036642751886,0.00127648273810885,0.77328705224264
"mmu-miR-29c-star_st",-1.54270571979533,2.35348512433186,-4.502668252069,0.000131595494193149,0.0013001501733495,0.754070829703053
"ppa-miR-15b_st",-4.32409037523879,4.36602381311324,-4.50104665766931,0.000132153141536536,0.00130401111251014,0.74993292371244
"age-miR-28_st",-3.03993841645339,4.26901500821628,-4.49421505614351,0.00013452843621232,0.00132577519419834,0.732501934704202
"dre-miR-22b_st",-2.16537367189241,2.6148116213313,-4.48905095439014,0.000136352158130161,0.00134205556144485,0.719327303586278
"lla-miR-15b_st",-4.16059112613677,4.41365513068627,-4.48813947705368,0.000136676599105881,0.00134355675724838,0.717002100143906
"mml-miR-181c_st",-2.13212511322103,2.70858516144856,-4.48718471381768,0.000137017272953959,0.00134453685047135,0.714566522742588
"mml-miR-542-5p_st",-1.89354079965756,3.89101255306581,-4.48689617940591,0.000137120392811985,0.00134453685047135,0.713830488587679
"ebv-miR-BART14-star_st",2.02721640407717,3.15476511844844,4.48355178999868,0.000138321310187818,0.00135461283097468,0.705299489522955
"ENSG00000202335_x_st",2.36932773243161,4.30951569849557,4.48186026813427,0.000138932695185317,0.0013580960074396,0.700984928787886
"mmu-miR-425_st",-4.00160729197487,5.34382888805554,-4.48159133053938,0.000139030148052979,0.0013580960074396,0.700298965189344
"lla-miR-143_st",-4.1600747769634,6.062507630977,-4.48093993044812,0.000139266473397031,0.0013580960074396,0.698637493530338
"HBII-85-26_st",3.54460012525132,9.45396778306572,4.48064912777855,0.000139372104666227,0.0013580960074396,0.697895775270309
"odi-miR-1476-5p_st",1.80091798876983,5.08610429859328,4.47892240612969,0.000140000966475252,0.00136252497260783,0.69349171583624
"hsa-miR-582-3p_st",1.79396097194236,3.48478314801486,4.47479048013887,0.000141517293277363,0.00137386043100944,0.682953795071112
"ptr-miR-15b_st",-4.22790399051713,4.41774115738954,-4.46934360456672,0.000143541213817195,0.00139136575929319,0.669063773887308
"mghv-miR-M1-2_st",3.10706606682115,4.51588181980119,4.46898213985853,0.000143676540978836,0.00139136575929319,0.668142067373553
"lla-miR-16_st",-5.06453250311026,8.11480091015913,-4.46787433833537,0.000144092078241651,0.00139366286071597,0.665317308296014
"dps-miR-31a_st",-2.32724888958778,2.63709503648609,-4.46351210722436,0.000145740029411939,0.00140785949302139,0.654194849219656
"mmu-miR-449a_st",-3.19744195333714,2.57764330349968,-4.46301890286665,0.000145927528403922,0.00140793041293413,0.652937387734672
"ggo-miR-100_st",-4.58328938031853,6.09421732125103,-4.45774938962001,0.000147945876170395,0.00142564367727699,0.639503270333557
"dps-miR-10_st",-2.42335572118021,2.98050725127248,-4.45537723149041,0.000148863523763287,0.00143131513845947,0.633456222993479
"xla-miR-428_st",-1.32082505877492,2.57237905992262,-4.45480977030454,0.000149083880064748,0.00143131513845947,0.632009715030707
"csa-miR-126_st",-1.71984383151237,2.32428838803179,-4.44978745800652,0.000151048361550077,0.00144839625216423,0.619208253565962
"osa-miR820a_st",1.86025930685056,4.96378599896206,4.44874506931356,0.000151459312921287,0.00145055702264688,0.616551482781252
"ssc-let-7i_st",-1.83491605369061,4.0375186868012,-4.44819349944978,0.000151677214232451,0.00145086588644628,0.615145705186872
"mne-miR-15b_st",-4.14477067136156,4.55489962874058,-4.4468012097144,0.000152228637445701,0.00145436039320067,0.611597280810201
"age-miR-34a_st",-4.16816576770801,5.34237720947294,-4.44287351093702,0.00015379500754542,0.00146574144386275,0.601587693185168
"ptr-miR-98_st",-2.01514463544428,4.07300371996498,-4.44198658514396,0.000154150930335863,0.00146734411763066,0.599327529432534
"ppa-miR-100_st",-5.03341685551577,5.72193426030433,-4.44038099518972,0.000154797340778215,0.00147013907246268,0.595236109544942
"hsa-miR-15b_st",-4.14334772252785,4.56578757049247,-4.43986225964545,0.000155006760154069,0.00147013907246268,0.593914284029233
"age-miR-128_st",-1.52666246206068,2.10424405928751,-4.43985694944276,0.000155008905401055,0.00147013907246268,0.593900752825506
"mml-miR-19a_st",-1.58873999249655,2.29423475611979,-4.43693504974474,0.000156193807406466,0.00147788932382464,0.586455575950916
"osa-miR444a.1_st",1.66184881043103,2.62908323026628,4.43690928158261,0.000156204297054274,0.00147788932382464,0.586389919501003
"rno-miR-378-star_st",-1.92453528346391,3.13091459968759,-4.43087678118276,0.000158679401583052,0.00149949156393174,0.571020456733682
"osa-miR819i_st",1.37123357072312,2.09888996355487,4.42966600686472,0.000159180862366259,0.00150180147644413,0.567935952976918
"hsa-miR-425_st",-4.1549104350885,5.21139676830695,-4.42935920456306,0.000159308179650952,0.00150180147644413,0.567154374752887
"osa-miR442_st",2.1153636073327,2.90893581419619,4.42102149941972,0.000162807264092012,0.00153293827575792,0.545916408183539
"ENSG00000202370_st",1.21076218241996,3.10189470236015,4.41622383979199,0.000164855272393938,0.00155035373496826,0.533697764087592
"hsa-let-7i_st",-3.81679305422336,5.40107981859165,-4.41491620746639,0.000165417904329465,0.00155377514703698,0.530367758096165
"ptr-miR-34a_st",-3.34673774443331,5.81401683836141,-4.40810422826132,0.00016837994212255,0.001579698976816,0.513022261483621
"mmu-miR-181a-1-star_st",4.27738186654125,5.49091530152089,4.40519806123682,0.000169659635926032,0.00158979622873134,0.505623167263626
"rno-miR-27b_st",-3.91725780914248,5.32280946321016,-4.398283895472,0.000172743246551232,0.00161675266083578,0.488022016361616
